problem_id,problem_index,plan_index,num_codes,num_passed_codes,q_binary,q_tpr,has_any_pass,stable_050,stable_075,stable_100,num_generation_errors,num_parsing_errors,num_evaluation_errors,num_wrong_answer,num_runtime_error,num_tle,num_pass_status
deepcoder_taco_00231,68,5,4,0,0.0,0.2,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00231,68,6,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00231,68,7,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00001,69,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00001,69,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00001,69,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00001,69,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00001,69,4,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00001,69,5,4,0,0.0,0.025,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00001,69,6,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00001,69,7,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00044,70,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00044,70,1,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00044,70,2,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00044,70,3,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00044,70,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00044,70,5,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00044,70,6,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00044,70,7,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00330,71,0,4,0,0.0,0.125,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00330,71,1,4,0,0.0,0.075,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00330,71,2,4,0,0.0,0.025,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_00330,71,3,4,0,0.0,0.275,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00330,71,4,4,0,0.0,0.2,0,0,0,0,0,0,0,0,3,1,0
deepcoder_taco_00330,71,5,4,0,0.0,0.2,0,0,0,0,0,0,0,0,3,1,0
deepcoder_taco_00330,71,6,4,0,0.0,0.30000000000000004,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00330,71,7,4,0,0.0,0.025,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00564,72,0,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00564,72,1,4,1,0.25,0.44999999999999996,1,0,0,0,0,0,0,2,1,0,1
deepcoder_taco_00564,72,2,4,1,0.25,0.5499999999999999,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00564,72,3,4,2,0.5,0.6,1,1,0,0,0,0,0,1,1,0,2
deepcoder_taco_00564,72,4,4,2,0.5,0.6,1,1,0,0,0,0,0,2,0,0,2
deepcoder_taco_00564,72,5,4,0,0.0,0.4,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00564,72,6,4,1,0.25,0.35,1,0,0,0,0,0,0,2,1,0,1
deepcoder_taco_00564,72,7,4,0,0.0,0.4,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00280,73,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00280,73,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,1,3,0
deepcoder_taco_00280,73,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00280,73,3,4,0,0.0,0.0,0,0,0,0,0,0,0,0,3,1,0
deepcoder_taco_00280,73,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00280,73,5,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00280,73,6,4,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_00280,73,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00581,74,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00581,74,1,4,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,0
deepcoder_taco_00581,74,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,0,1,0
deepcoder_taco_00581,74,3,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00581,74,4,4,0,0.0,0.05,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00581,74,5,4,0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00581,74,6,4,0,0.0,0.0,0,0,0,0,0,0,0,3,0,1,0
deepcoder_taco_00581,74,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_01030,75,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_01030,75,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_01030,75,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01030,75,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_01030,75,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01030,75,5,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01030,75,6,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01030,75,7,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00822,76,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00822,76,1,4,0,0.0,0.1,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00822,76,2,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00822,76,3,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00822,76,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00822,76,5,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00822,76,6,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00822,76,7,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01025,77,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01025,77,1,4,2,0.5,0.75,1,1,0,0,0,0,0,2,0,0,2
deepcoder_taco_01025,77,2,4,1,0.25,0.25,1,0,0,0,0,0,0,0,3,0,1
deepcoder_taco_01025,77,3,4,1,0.25,0.45,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_01025,77,4,4,0,0.0,0.2,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_01025,77,5,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01025,77,6,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_01025,77,7,4,0,0.0,0.25,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00088,78,0,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00088,78,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00088,78,2,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00088,78,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00088,78,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00088,78,5,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00088,78,6,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00088,78,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_01049,79,0,4,0,0.0,0.1,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01049,79,1,4,0,0.0,0.22499999999999998,0,0,0,0,0,0,0,1,2,1,0
deepcoder_taco_01049,79,2,4,0,0.0,0.1,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01049,79,3,4,0,0.0,0.05,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_01049,79,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_01049,79,5,4,0,0.0,0.1,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_01049,79,6,4,0,0.0,0.1,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01049,79,7,4,0,0.0,0.1,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00909,80,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00909,80,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00909,80,2,4,0,0.0,0.05,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00909,80,3,4,0,0.0,0.05,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00909,80,4,4,0,0.0,0.05,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00909,80,5,4,0,0.0,0.025,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00909,80,6,4,0,0.0,0.05,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00909,80,7,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00583,81,0,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00583,81,1,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00583,81,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00583,81,3,4,1,0.25,0.25,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00583,81,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00583,81,5,4,0,0.0,0.025,0,0,0,0,0,0,0,3,0,1,0
deepcoder_taco_00583,81,6,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00583,81,7,4,1,0.25,0.25,1,0,0,0,0,0,0,2,1,0,1
deepcoder_taco_00203,82,0,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00203,82,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00203,82,2,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00203,82,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00203,82,4,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00203,82,5,4,0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00203,82,6,4,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,0
deepcoder_taco_00203,82,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00967,83,0,4,0,0.0,0.3,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00967,83,1,4,0,0.0,0.15,0,0,0,0,0,0,0,0,1,3,0
deepcoder_taco_00967,83,2,4,0,0.0,0.3,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00967,83,3,4,0,0.0,0.55,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00967,83,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00967,83,5,4,0,0.0,0.15,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00967,83,6,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00967,83,7,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00229,84,0,4,0,0.0,0.2,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00229,84,1,4,0,0.0,0.1,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00229,84,2,4,0,0.0,0.15000000000000002,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00229,84,3,4,0,0.0,0.15000000000000002,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00229,84,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00229,84,5,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00229,84,6,4,0,0.0,0.2,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00229,84,7,4,0,0.0,0.1,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00881,85,0,4,0,0.0,0.275,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00881,85,1,4,0,0.0,0.475,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00881,85,2,4,0,0.0,0.4,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00881,85,3,4,0,0.0,0.45,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00881,85,4,4,0,0.0,0.7000000000000001,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00881,85,5,4,1,0.25,0.625,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00881,85,6,4,0,0.0,0.30000000000000004,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00881,85,7,4,0,0.0,0.42500000000000004,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01047,86,0,4,0,0.0,0.5,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01047,86,1,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_01047,86,2,4,0,0.0,0.05,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01047,86,3,4,0,0.0,0.05,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01047,86,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01047,86,5,4,0,0.0,0.175,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01047,86,6,4,0,0.0,0.2,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01047,86,7,4,0,0.0,0.3,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00334,87,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00334,87,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00334,87,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,1,3,0
deepcoder_taco_00334,87,3,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00334,87,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00334,87,5,4,0,0.0,0.025,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00334,87,6,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00334,87,7,4,0,0.0,0.075,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00617,88,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00617,88,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00617,88,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00617,88,3,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00617,88,4,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00617,88,5,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00617,88,6,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00617,88,7,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00030,89,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_00030,89,1,4,1,0.25,0.25,1,0,0,0,0,0,0,0,1,2,1
deepcoder_taco_00030,89,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00030,89,3,4,1,0.25,0.275,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_00030,89,4,4,1,0.25,0.55,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00030,89,5,4,0,0.0,0.1,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00030,89,6,4,1,0.25,0.3,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_00030,89,7,4,0,0.0,0.2,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00801,90,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00801,90,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00801,90,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00801,90,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00801,90,4,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00801,90,5,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00801,90,6,4,0,0.0,0.025,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00801,90,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00239,91,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00239,91,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00239,91,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00239,91,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00239,91,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00239,91,5,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00239,91,6,4,0,0.0,0.1,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00239,91,7,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00483,92,0,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00483,92,1,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00483,92,2,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00483,92,3,4,0,0.0,0.22499999999999998,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00483,92,4,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00483,92,5,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00483,92,6,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00483,92,7,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00605,93,0,4,1,0.25,0.25,1,0,0,0,0,0,0,2,0,1,1
deepcoder_taco_00605,93,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00605,93,2,4,2,0.5,0.5,1,1,0,0,0,0,0,2,0,0,2
deepcoder_taco_00605,93,3,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00605,93,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00605,93,5,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00605,93,6,4,0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00605,93,7,4,3,0.75,0.75,1,1,1,0,0,0,0,1,0,0,3
deepcoder_taco_00040,94,0,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00040,94,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00040,94,2,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00040,94,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00040,94,4,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00040,94,5,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00040,94,6,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00040,94,7,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_01069,95,0,4,0,0.0,0.15,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_01069,95,1,4,0,0.0,0.15,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_01069,95,2,4,0,0.0,0.025,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01069,95,3,4,0,0.0,0.275,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_01069,95,4,4,0,0.0,0.2,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01069,95,5,4,0,0.0,0.05,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_01069,95,6,4,0,0.0,0.15000000000000002,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_01069,95,7,4,0,0.0,0.2,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00451,96,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00451,96,1,4,1,0.25,0.25,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00451,96,2,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00451,96,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00451,96,4,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00451,96,5,4,1,0.25,0.25,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_00451,96,6,4,3,0.75,0.75,1,1,1,0,0,0,0,1,0,0,3
deepcoder_taco_00451,96,7,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00691,97,0,4,0,0.0,0.75,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00691,97,1,4,0,0.0,0.35,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00691,97,2,4,2,0.5,0.65,1,1,0,0,0,0,0,1,1,0,2
deepcoder_taco_00691,97,3,4,0,0.0,0.2,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00691,97,4,4,0,0.0,0.3,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00691,97,5,4,0,0.0,0.75,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00691,97,6,4,0,0.0,0.2,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00691,97,7,4,0,0.0,0.7000000000000001,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00339,98,0,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00339,98,1,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00339,98,2,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00339,98,3,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00339,98,4,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00339,98,5,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00339,98,6,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00339,98,7,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00973,99,0,4,0,0.0,0.05,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00973,99,1,4,0,0.0,0.05,0,0,0,0,0,0,0,0,3,1,0
deepcoder_taco_00973,99,2,4,0,0.0,0.325,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00973,99,3,4,0,0.0,0.22499999999999998,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00973,99,4,4,0,0.0,0.15,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00973,99,5,4,0,0.0,0.15000000000000002,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00973,99,6,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00973,99,7,4,0,0.0,0.22500000000000003,0,0,0,0,0,0,0,2,1,1,0
